Time,Amount,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label
40992.789611979846,28.79,2.985242,3.466691,0.024924,-0.514716,0.68358,-1.922868,0.042056,0.116974,-0.419846,1.005696,0
138214.98822769607,2.02,-0.058283,-0.214285,1.097587,-1.860227,-0.612333,-1.080326,-0.270892,1.968474,0.590953,-0.71845,0
139219.8024297692,46.2,-0.42173,-2.716741,1.615169,-1.372273,0.625721,-1.800193,-0.897912,0.462775,0.883233,0.135981,0
165562.79194127815,207.51,-1.068313,1.810692,-3.362845,-0.887748,-0.270479,0.272878,-0.685186,1.070287,-0.367672,-0.841126,0
168218.8938738542,13.76,1.99316,0.50514,-0.72487,1.469535,-2.155514,-0.773122,0.012848,-0.663436,-2.115927,-0.072818,0
56210.21885291002,71.4,-2.57337,0.132148,-1.52223,-0.968626,0.089629,-1.122363,2.351267,1.728304,1.082975,-1.060452,0
78181.54838772942,45.11,-0.41598,-1.429777,-0.326034,-1.136733,0.01646,-1.525462,-0.573455,-1.549668,-1.94558,0.62005,0
79941.24692455385,115.67,0.456772,1.182549,-0.494948,-0.108375,0.752106,-1.025426,0.174379,-0.573138,0.758942,0.45001,0
137818.21259010612,152.42,0.108024,1.094603,2.193856,-0.766295,-0.853524,0.318983,1.566439,-0.63367,-0.032191,0.201696,0
60603.00171005551,6506.15,-1.38101,2.166455,0.573585,1.370375,-0.691887,-1.094091,0.762612,-0.731808,0.549593,-1.407213,0
101422.62833337914,48.06,-0.38323,1.536872,-0.100617,1.207142,2.611038,3.165377,0.443987,-1.406897,1.148337,-1.592615,0
131499.2033328546,140.68,-0.746463,1.681749,2.43348,1.066552,1.843707,-1.132725,2.22913,2.239775,1.320009,-0.665934,0
13856.271577133177,22.58,-0.330455,-1.268289,-0.47778,-2.599774,1.64268,1.218931,-0.566307,-2.551532,1.276968,-0.567991,0
155163.21870707773,1.64,-1.770816,-1.950146,1.641763,-0.242435,-0.026914,0.322062,1.108171,-0.772697,-0.175482,0.871476,0
161767.54497498294,0.01,-4.87044,0.166359,0.730772,-2.234099,-0.795142,-0.663024,-0.011644,-0.609934,0.429928,0.284754,0
145128.03313536927,136.69,3.017907,-0.142888,-1.666461,0.188547,-0.414978,1.238896,-1.135159,-2.033031,0.97603,0.356029,0
117110.57607958817,13.59,-1.379138,-1.947383,-0.658627,0.825681,1.701038,0.727921,-0.55131,0.655673,-1.512476,-0.550801,0
94958.5908655415,46.08,2.615047,-0.559538,0.314763,0.859726,-1.152799,0.843607,0.61191,1.583852,0.578934,0.338436,0
62231.5712110785,1.75,0.979221,3.052598,-1.581945,0.518016,-0.265808,-0.410398,-0.294866,0.542472,0.362649,1.066971,0
168585.4427085933,94.84,2.648702,0.048807,-1.314849,0.859955,1.514818,-0.080798,0.57925,0.202211,-2.112334,-1.534482,0
48441.84524088408,18.08,2.626324,-3.024056,-1.445906,-0.713038,1.894575,0.871419,-2.012588,1.24954,0.385266,0.961993,0
27884.2795295126,69.87,0.767623,-1.44141,-0.276958,-0.014673,1.623641,-1.424172,-1.915982,-1.829531,-1.977794,1.297289,0
56650.440761285885,2.44,0.220543,-2.323306,-0.979893,-0.801589,-2.719806,-0.699501,-0.868516,-1.081857,-1.889498,2.02864,0
3303.2611174632243,13.63,-1.452529,0.014096,-0.802135,2.735015,1.441554,-0.220217,1.146644,-0.661039,-0.160686,-0.558813,0
117438.39349662662,438.67,0.086279,-0.234914,0.542507,1.642237,0.426093,-1.591161,-2.155476,-0.743441,-1.921407,0.500113,0
31437.18094958285,21.85,-0.401258,-0.674301,0.440557,-0.307422,-0.640369,-0.16857,0.873075,-0.719557,0.295768,0.730497,0
95998.96567623511,34.83,-1.37772,0.987586,2.013751,1.3602,-0.964054,-1.459405,-1.159501,-1.858266,0.087145,2.310429,0
34988.64079655302,8.11,2.535624,2.591383,-1.501922,0.636892,0.87579,1.959769,0.401149,1.483787,-1.17404,0.1899,0
158569.4496218861,11.12,0.21747,-0.467717,-0.298321,-1.710512,-1.785716,0.65538,1.405314,-0.350797,0.160753,0.284379,0
138505.6129333806,12.57,4.207167,-1.379578,1.921048,-0.744027,3.634069,0.226367,-2.259974,-0.055812,0.654031,-1.636726,0
25395.15621684263,13.7,2.559371,0.859949,-3.402179,-1.100866,-0.449157,-0.014408,1.879813,-0.614789,-0.457152,0.296477,0
123977.95037773842,54.55,2.412812,0.786314,1.67799,-1.165185,2.39869,0.664474,-0.148884,0.71341,2.243868,2.302885,0
5737.4971991481425,805.07,1.870651,0.04763,-0.144325,1.603793,-0.626439,-0.322336,-0.387617,0.251318,-3.211494,0.571897,0
123750.83650576785,33.06,0.710746,-1.451256,1.11497,-0.907338,-0.560578,1.490261,-0.10481,-0.109115,-1.316574,0.213692,0
166592.75036949068,31.8,-0.48542,1.298178,-2.349799,-1.627339,-1.171214,0.083695,-2.632206,-1.19029,-1.830648,0.138979,0
47877.566350475456,1.21,-1.778165,-1.207927,2.034526,1.588964,0.897891,1.220567,-1.143217,0.649374,-1.257723,2.002715,0
42626.107789336456,394.21,-1.165609,-0.508932,-1.31833,-1.254219,0.145124,0.913982,-0.23406,1.842625,1.096159,1.748348,0
64507.849853141306,127.4,0.754246,-1.213406,1.157192,-2.168484,-0.361992,-0.581253,-1.255117,-1.12851,-0.251105,0.771396,0
30992.71857798084,23.51,1.685222,-0.218635,-0.772309,-0.592566,1.318901,-1.565691,1.058658,-0.819806,-1.707159,0.083456,0
75792.74443596123,370.07,0.201904,-3.539689,-0.343593,-0.283449,0.354885,-1.121717,-0.696043,0.356496,-0.438686,0.000699,0
19897.259626690757,17.83,-1.195873,0.34815,0.588484,-2.708451,-0.298976,-0.856889,1.914751,0.234892,-1.023439,0.220073,0
61278.70884032619,575.7,1.805151,-0.544917,1.217272,-0.800226,-0.371627,1.147406,-1.290551,1.308813,-0.265991,-0.047717,0
161884.17895531817,56.56,1.558301,-0.246965,-1.97061,0.359088,0.712194,0.984548,0.002157,-1.584774,1.652665,0.057869,0
145518.14991785047,6.03,-2.446648,-1.563167,2.76,0.131411,-0.487859,-1.412442,-0.419613,-1.201794,-1.507764,-2.951054,0
27936.824181747015,32.54,-3.241742,0.068816,2.01279,-1.189387,0.759369,-0.309608,-0.422966,0.781693,-0.240203,2.201966,0
192.16987710118403,130.57,0.893823,-0.617013,0.152826,1.627576,-0.12521,1.060072,-0.792495,-1.30208,0.195121,0.076924,0
149221.0118905134,20.19,1.103673,-2.132774,-0.350815,-0.571629,2.348789,0.416547,0.1904,-1.665989,-1.886218,-0.755735,0
43192.56033750895,1.02,-1.190092,0.650679,0.951097,-3.398186,-3.000593,0.09644,0.786758,0.609876,-0.387891,0.79651,0
156632.39193791422,103.53,-1.312924,0.854022,-0.385095,1.143648,1.478499,0.101272,-2.442571,2.658784,-0.88791,-0.502238,0
36375.599174171264,17.28,-1.802062,0.254002,-1.404098,3.914317,-0.414557,-2.715058,-2.5073,1.397019,-0.846941,-0.810875,0
137590.8957140637,55.87,2.285555,-1.362095,1.242243,-0.864951,-0.422302,-1.677227,0.026696,0.698195,0.610938,-0.699934,0
33819.14420921936,6.39,1.194013,-0.029994,-0.804296,0.140951,-0.380371,3.60773,0.178957,-0.931218,-0.291351,-1.113529,0
125960.69377817117,7.33,-0.883793,1.530476,-0.959624,1.861114,1.281787,0.222191,-0.800693,-0.145014,-1.197071,-1.107552,0
70313.69561291204,266.65,0.37919,1.680381,0.327997,-1.370603,-1.158022,-1.935371,1.669777,-1.550162,0.392846,-1.725235,0
35863.07377634556,129.01,-0.766165,0.707048,2.113818,1.505275,-0.563406,0.089874,0.791767,-0.110133,-1.357916,1.765306,0
54872.58820451128,201.86,0.605786,0.363006,1.365788,-1.195299,3.298606,1.175066,-0.494965,0.652938,0.408833,-0.943086,0
86098.5818951248,0.01,-1.665833,-1.189361,-0.159916,0.476174,-0.985058,-1.932645,0.620103,1.534407,1.536741,-1.761354,0
148629.15023429456,83.68,-0.219544,1.550817,-0.558763,-2.058307,-0.720637,0.466436,0.054388,-0.60129,0.23614,2.419902,0
7815.275523740977,10.23,1.498657,-0.370222,0.401902,-0.950665,0.820822,2.890779,0.462614,0.731397,2.653258,0.752218,0
30661.5531651361,22.5,1.18804,-1.178339,-0.725001,-0.16294,-0.515946,-0.702702,1.067515,0.360555,-0.587867,0.173941,0
123388.3105997403,55.19,-0.329605,1.029262,1.067342,-2.122838,1.023487,1.172097,0.733765,-2.245434,-0.299431,-1.488952,0
165531.01611860993,46.08,1.218618,-1.368941,0.537938,-2.992919,1.613383,-1.132226,-1.010618,-0.557149,-2.502967,-1.425882,0
151284.43878841092,286.38,0.98956,0.222732,-0.594085,0.994194,-0.458405,1.694197,0.153825,1.831962,0.08451,-0.642921,0
164170.7079063791,2.08,0.329395,1.011872,-3.155314,0.169059,-0.755849,-2.286116,-0.162291,2.107814,-1.157898,-1.826303,0
154234.06170966278,3.58,1.264081,-1.073305,0.675346,-0.771792,0.241099,-1.293104,1.001579,0.808077,-0.582764,1.271118,0
54320.71352998925,197.72,-0.590388,0.206156,0.149231,1.02839,-1.071964,-0.602944,-1.252071,1.893687,1.760942,-0.393527,0
79925.99894780795,455.41,4.222133,-1.070067,0.005721,-2.524551,-0.840728,-0.775908,-0.405859,1.864181,-1.411973,-1.440728,0
34424.39950169238,43.58,0.061851,-2.77326,-1.065053,-2.532465,-2.580572,-1.39562,-0.498696,0.086934,0.960561,-2.949917,0
70914.16910055681,36.83,-0.378562,-1.292513,2.611628,-1.151575,0.932945,0.583367,-0.880654,1.503277,-0.762412,-0.094391,0
34585.96220550319,305.16,-0.361989,0.265323,3.001914,2.297259,-0.72898,0.219763,0.900044,-0.05861,0.701219,-0.697754,0
14634.14547605302,1.83,0.372433,0.10419,-0.364229,0.341921,0.162912,0.933277,1.756228,1.834164,0.736609,0.647438,0
68006.36207917133,224.11,3.487981,-2.800852,-0.665759,-1.250693,0.744664,-0.365847,-0.249929,0.765922,0.723945,2.034932,0
56709.41462742735,41.59,1.212686,-1.191099,-1.90453,2.327106,-0.378176,2.080008,-0.193466,2.490119,-0.213102,-0.188619,0
28849.493735515938,283.18,0.64356,0.330355,-0.004106,1.08003,2.467907,0.519508,1.218308,-1.239467,1.336094,-0.931367,0
105660.9120197942,21.02,-0.461836,0.769897,-0.284415,-1.0358,2.257128,0.995925,1.801218,0.295681,1.685056,-0.988723,0
95849.91788342985,1.12,0.781251,2.882487,1.637819,1.375624,1.520311,-1.37341,-1.360607,-0.301776,0.424934,-1.81779,0
90093.94931066249,10.21,1.46942,0.113526,0.101857,0.039678,0.155524,-0.818868,-0.202469,-1.15249,-0.299739,0.97065,0
67578.88953342426,61.58,-0.539394,0.749448,-1.735681,-0.308441,1.039095,-2.296341,0.269703,-0.43358,0.169437,0.029677,0
125449.32844545906,448.04,0.443104,2.884395,-1.87333,-0.509687,-0.533712,-1.230277,1.098791,-0.074515,0.340385,-0.926183,0
61330.98139954733,60.79,-0.468853,2.338908,1.613716,0.979185,-0.614258,-0.39772,0.666905,-1.549377,-1.42199,-1.17527,0
123569.30786982336,168.54,-0.191141,2.347545,-0.896937,-1.186618,0.330346,-0.288479,1.864197,-0.509342,0.095446,-0.937663,0
167354.86076830953,2.33,3.928548,-0.336407,-0.861181,1.540757,2.3036,-2.628756,-1.339087,0.353786,-1.29696,0.201218,0
51202.043214795085,44.33,-2.576331,1.526888,-0.888721,1.028071,-1.590773,0.395893,0.287027,0.213553,1.139829,2.027241,0
110943.06845546092,81.28,0.487334,1.261274,-1.814735,1.09882,1.196724,2.009329,-1.217475,-0.804585,0.879279,1.491181,0
145468.01262382942,640.98,-0.749099,3.595142,-1.487328,-2.070738,-1.565433,-0.254921,-1.259972,-0.77203,-1.36929,-1.195234,0
32014.717410238336,242.0,-1.274254,-2.541922,0.338114,-1.26465,-1.24119,0.010547,0.148204,-3.198019,0.25185,-1.217348,0
159787.05723853564,72.13,1.185596,3.538827,-1.083353,1.910081,0.464394,-0.378749,-1.986649,-0.685213,1.574986,-2.571957,0
87384.39732542142,4.37,-1.616856,1.445459,-0.27748,-0.311349,1.065912,-0.800386,-2.348719,-0.406912,-1.640955,-0.100661,0
141139.49181217392,42.89,-0.338369,-1.010268,0.42121,0.036627,-0.924036,-2.663498,0.00983,-0.317496,0.401502,-0.933535,0
87595.85167980503,32.9,-1.601648,2.032883,-1.60923,0.760211,-0.840331,0.550698,-0.282224,0.732333,-0.577732,1.35943,0
59035.584272935994,138.81,-2.674442,1.697477,3.515846,-4.163091,0.104667,-4.088244,-3.542673,2.325022,4.452005,-3.036058,1
14537.260038421355,55.07,0.265344,0.559019,-0.392362,1.136469,2.542129,0.56371,0.067134,-2.410199,-0.267287,0.446551,0
165864.29230888508,13.03,0.752186,-0.505836,-0.573658,-0.07638,-0.225958,-1.142586,1.736715,1.870125,-1.408586,0.453575,0
47473.607609772975,7.98,-0.899907,1.695584,-0.390265,-0.857778,-0.155199,1.340208,2.406216,0.202422,1.545245,0.619283,0
102460.0207406463,138.07,-0.435802,-0.693212,1.195918,-1.692484,-0.03084,2.771286,2.399099,-0.15699,-0.491071,0.315229,0
89693.53186894913,93.67,1.769093,-0.014996,0.088651,0.064381,-0.316224,1.23407,-0.219487,-0.608333,0.328974,-0.537996,0
100564.6582508081,18.76,0.419229,1.251019,-0.509846,-1.46923,-0.052294,2.435751,1.008381,-2.20198,-1.206738,-2.136153,0
137207.55270590715,341.45,1.204094,-1.276179,-1.183051,-0.664569,1.095263,1.326356,2.137382,0.179934,0.168336,-0.959358,0
1712.5681808713493,36.86,-1.883131,-0.975816,-0.129228,-0.394575,-1.303857,0.775064,-1.197122,1.101983,0.142945,-1.23132,0
108760.08466977337,332.17,0.572067,-0.431847,-0.04078,0.89563,0.405777,-0.43323,-1.456624,-0.095038,1.056474,-0.480656,0
121330.84542022012,0.64,0.801238,0.077135,-0.734618,-0.181407,3.047603,-0.606865,-0.23818,1.048429,-1.071539,-0.846204,0
130989.38475073822,63.77,-2.966595,1.54668,0.297912,4.267531,0.749026,-1.056373,1.818418,-0.956801,-0.333098,-1.069519,0
167595.06125508,0.01,-0.792282,-0.850915,0.446393,-3.09655,2.059957,-1.287405,-1.758699,0.152335,-1.610928,-0.369777,0
169568.13723792424,16.33,0.929545,1.650985,1.408836,1.873381,-1.069407,-0.689877,0.416388,1.781635,1.22979,-1.113239,0
76680.0378958299,45.39,-0.264984,1.446352,-0.689629,-1.336041,1.517819,0.060409,-0.21793,-1.607577,1.219892,-0.160593,0
5264.12499418831,2.61,0.039187,-0.99896,0.893354,2.066384,0.876477,0.418039,-0.277246,0.809579,-0.801528,-0.158014,0
151505.1020324303,41.01,-2.105052,-0.019168,0.343501,0.184026,0.456173,-2.891661,-0.640153,0.299014,0.691717,-0.630419,0
137590.52265354848,20.53,2.535901,-0.407562,1.385457,1.096656,-0.093788,2.234405,-1.226047,1.804674,-1.992673,-0.345677,0
4460.297520871351,24.96,-0.901448,-1.413732,-1.397538,-1.291735,1.250905,1.17877,-0.162255,1.19302,0.44386,-0.63721,0
84567.03046385854,129.59,-0.173491,0.279911,1.777668,-0.126234,1.10559,-1.781991,1.558799,1.355468,2.240915,-1.335406,0
12402.85931594145,45.13,1.167128,0.651848,2.227328,0.145682,-0.830467,1.277619,2.670542,-1.673142,-0.109921,2.221006,0
27097.235478744024,52.95,1.085012,0.813156,-1.419731,0.717782,1.803468,1.714113,0.599304,-0.730406,1.618632,-1.152122,0
121398.99866521465,65.16,0.903286,0.908997,0.13157,1.438156,0.942131,2.789707,-0.729402,-0.331013,0.397186,1.675214,0
17607.127830843478,11.78,-2.095977,1.031226,-0.746541,1.774875,0.300698,0.286089,-2.252574,-0.628481,0.996009,1.420306,0
32158.32500383672,124.29,3.313549,2.28191,-1.398887,-1.064681,-0.260385,-1.362812,1.371588,0.54211,-0.63108,1.32292,0
127676.16180858805,2.08,-0.361986,1.029563,-0.409563,0.168485,-2.430388,0.87324,0.763629,0.791992,0.194377,-1.363192,0
60284.436458629585,25.99,1.188394,0.354194,-0.963125,-0.160316,0.688391,0.051537,-0.0117,0.316442,0.132248,-1.987158,0
11618.066319648966,43.83,3.994999,2.167019,0.178812,1.122555,-1.616155,-0.508567,0.90247,-0.015018,-0.175513,-0.329822,0
148394.46747158878,396.91,-0.609346,0.145229,0.379868,-0.417959,-0.919539,-1.243711,1.62887,1.156132,0.056012,-0.661975,0
36538.21560900292,32.08,2.250696,-1.623676,4.223442,0.350168,0.69825,-1.164711,0.97413,-1.901792,1.064695,-0.103346,0
154189.8716785319,569.34,-0.708242,0.956752,-1.892385,1.2456,1.158594,-0.083696,-1.288456,1.268331,-0.763537,-0.476002,0
130762.97286944855,93.9,-1.653878,-3.328902,-1.523109,-0.493461,-2.030669,1.65092,-1.004584,-0.759457,0.461563,0.730509,0
93531.47517072197,138.77,4.669042,-1.576226,0.79947,0.856963,-1.922082,-0.146769,-1.722686,-1.273927,1.258634,1.018036,0
129820.99813178691,49.91,-2.121682,-0.638911,-1.059537,-1.764198,0.981138,-0.393694,-0.826281,1.83884,-1.661328,0.508551,0
29288.346627356783,257.7,3.010223,0.227439,1.362947,0.209151,0.193238,-1.214353,-0.264418,-0.090562,1.006236,1.128537,0
94845.22010656125,6.02,0.701618,1.576155,-1.384199,-1.665046,0.003456,0.062466,0.919062,0.996732,-0.997992,2.225216,0
133598.91581314645,12.48,0.522739,0.318727,0.275329,-0.796216,-0.079698,-0.383609,0.323947,0.075081,-1.058971,0.197509,0
59879.37622222971,39.74,3.352693,-2.147514,1.152644,-1.472689,0.201557,1.815903,0.298391,-0.845628,-1.013748,-1.425582,0
165392.89906287676,9.94,-1.68278,1.438096,-1.840522,-1.379316,0.931915,1.677228,-2.058765,0.461853,-0.719521,0.552425,0
115188.56277925581,1.0,-1.173538,1.579263,2.506615,2.497143,0.329137,1.459838,-0.106844,-0.254713,-0.411845,-0.825394,0
111035.2664796811,46.47,-1.325588,-1.366164,1.86163,-1.549455,1.884901,-1.825003,0.458825,-0.593112,0.491525,0.668702,0
114468.59722194457,5.9,0.914564,-2.427598,0.038272,0.253402,1.380751,0.788648,-3.306371,-0.336136,0.16229,-0.033418,0
24791.522172713863,592.12,1.381395,-0.596778,1.417159,-0.745933,-0.37855,-0.863147,-0.434754,-0.65722,-0.346585,0.80602,0
142147.75423916362,7.31,-0.766891,0.458193,1.905968,-2.568458,-0.687237,-0.102335,-2.235308,-1.188807,-0.769509,1.584339,0
121156.92191533945,72.46,-2.207823,-0.41405,-1.613597,1.281146,0.303588,0.250499,-2.577934,1.170994,1.100221,-0.592173,0
96707.29250653875,4899.3,2.495771,0.50872,0.011275,-1.480971,-4.875289,-2.009843,-0.679402,0.458747,0.008481,0.069245,0
113635.50778949933,28.08,1.313853,0.181667,0.404508,0.678179,-1.132524,2.11577,-1.006816,0.227404,-0.971971,-0.353147,0
83112.11537232218,23.08,1.165267,0.864604,-0.397945,1.109647,-1.358158,1.416999,-0.198001,0.377031,-0.171499,1.713475,0
127250.26820334268,650.82,-1.318545,1.216825,0.541311,1.394031,-0.497196,-0.159054,0.89047,0.904323,1.050538,-1.9002,0
14438.18952184719,12.63,3.051249,-0.900994,-1.52127,-0.478331,0.8289,2.103673,0.405783,-0.962571,-2.364537,0.290237,0
24561.294991509483,3.46,0.069108,0.281835,1.027606,-0.469791,0.468071,-2.33778,0.083563,0.768815,0.442259,0.242293,0
18227.536265266965,18.94,-1.774375,-1.34752,-1.429392,1.087016,0.392586,1.0574,0.728741,0.133456,1.73233,-1.09823,0
66794.19957901922,25.52,-2.365858,0.29771,1.989764,-1.573972,-2.389889,-0.175284,1.380768,0.235403,0.805113,0.135011,0
58620.786250838915,102.87,-1.027301,-0.491562,-2.648042,5.22734,0.169458,2.576211,1.935609,-0.426068,2.247913,0.897433,0
149144.27199130255,1.31,-2.027713,-1.466027,-0.287704,1.887026,-2.777492,-0.503022,0.15746,1.610409,-0.371737,-0.973777,0
80766.9811439775,21.1,-0.499656,1.22229,-1.354423,0.018415,-3.296784,1.387498,-0.42089,-0.491341,-0.836155,-1.53021,0
71073.32637304477,11.83,-1.836513,-2.010375,-0.412844,1.121668,-0.816681,-0.01099,-0.538792,0.193807,-0.740352,-0.315041,0
146980.522787485,1.43,-0.859268,-1.344252,0.082833,-1.460885,0.764349,-1.33975,-0.283183,1.417097,-0.804856,0.398493,0
141534.17519529417,314.47,1.057224,0.64469,2.31141,-0.530694,1.064695,-0.508135,-2.375614,1.930441,0.516928,1.086018,0
41878.71851963252,35.66,3.294654,-2.536695,-0.983044,-0.663418,-1.115401,-2.340071,1.249509,0.186825,0.717444,-0.765485,0
102478.0609474763,15.28,-1.045268,-0.010668,-0.012128,-1.43048,1.194872,0.068224,1.657412,-1.540618,0.14723,-0.519872,0
100764.90186040803,729.24,1.271926,-1.048059,0.787916,1.211334,0.913061,-1.303433,-0.116134,1.33933,1.523319,1.431964,0
142993.09207409262,5.1,-1.787025,0.569737,-0.831015,-2.849485,-0.854321,1.412396,-0.439773,1.010681,-0.016477,0.740722,0
72450.1430494886,1.75,2.900261,-2.203799,-1.27628,1.096485,-1.071848,0.996211,-0.784902,0.735524,0.588245,-0.875602,0
150910.19986074755,302.4,0.728536,-2.281621,-0.349675,2.049596,-0.704132,0.348451,-0.944696,-0.409584,-2.050514,1.264421,0
21332.136812029363,1.87,1.517325,-3.130299,-2.11176,1.93119,0.059988,2.100194,1.460976,-1.01316,0.107353,1.249531,0
65498.19587418845,22.75,-0.356082,2.20945,1.233554,-1.961959,-0.959321,1.137374,1.169873,-1.62256,1.132894,-2.286591,0
30974.962591747713,23.12,1.371011,1.653189,0.525344,1.047176,-2.732854,-0.01153,0.467278,-1.432629,-1.054043,-0.565031,0
12983.808683947755,19.05,-1.019908,-0.469114,1.131974,0.216697,3.590531,-3.144241,0.253764,-1.899695,-0.784642,-0.501184,0
6248.513754678894,12.38,-0.158976,-1.098147,-0.83138,1.515344,0.655817,-2.471461,-0.189181,0.649343,-1.085199,1.819218,0
142682.85242968326,145.04,-0.619309,3.251903,-1.3796,0.878605,1.116271,-0.024793,1.980861,-1.990148,-2.408832,-1.032225,0
5040.5351579017,46.16,1.423706,-2.898773,-0.229215,1.047874,0.863406,-1.72989,-2.201983,-1.35396,-0.284013,-1.146163,0
101604.9535713503,2.73,-1.950539,0.915698,1.146568,0.116068,1.217291,0.588294,0.937276,1.597139,-1.039381,0.933593,0
1961.909815810015,250.66,-1.043602,0.431943,-2.083247,-0.974531,-1.304469,0.524811,1.226056,0.936155,1.573534,0.49881,0
126616.34444304934,23.17,0.678886,0.198736,-0.521791,2.310899,-1.102087,1.187116,-0.623085,-0.667246,-1.262631,1.44767,0
13315.670634412425,413.86,-1.426971,-0.916966,0.773056,0.732223,0.975305,-0.067005,-0.231145,1.245894,-0.323189,-1.93178,0
159407.8930674367,97.82,-2.281466,2.078215,0.5941,-2.151631,0.910163,-0.604788,-1.186564,1.397089,-0.688476,0.285915,0
57402.610522376475,6.08,0.848174,1.127059,-2.416371,-0.345928,-0.097881,-0.582597,1.282494,0.237842,0.073927,0.100267,0
135429.96978580084,71.95,-0.971571,-3.660735,2.520913,1.141972,-0.928067,-1.011634,-0.120435,1.029409,1.2373,0.064773,0
154500.34239575441,22.03,1.253172,-1.872145,-0.200786,-0.261828,-0.512527,-3.06591,1.404385,-0.258961,-0.507593,0.193708,0
56808.27825768142,277.9,-1.604359,2.203997,2.987548,0.287119,0.263432,-3.52819,0.025328,0.631691,0.281489,0.089619,0
75854.26149793391,61.51,-0.852002,-1.723953,-0.779218,-0.971301,-0.011831,-2.032984,1.629829,0.076733,-1.332179,1.248023,0
161866.94205370772,15.91,-4.291894,-4.424654,2.377897,-0.38776,-2.055157,-0.895128,-2.887573,0.25964,1.671773,0.401622,0
41523.68853222337,261.65,-1.07071,-0.455894,-0.746786,0.777415,-2.022378,-1.271625,1.068938,1.11854,0.991579,1.715177,0
34641.996283308,12.12,-0.760697,0.881738,2.197311,-0.604337,-0.646951,-0.413766,-0.484935,-1.957972,-0.69316,0.528562,0
73289.7800010523,54.8,-0.231007,1.150632,-1.329156,-0.828747,0.90489,-0.175296,1.059668,-0.167021,-1.03833,1.465047,0
34880.276526845475,16.49,4.599555,0.516967,-1.763258,-0.720199,0.144697,0.598538,-0.36413,-1.02369,1.078567,1.222218,0
165136.57889410137,4.23,3.488539,-0.807008,0.849589,-0.3379,0.855619,0.839273,-2.438316,0.730935,-0.509075,-0.125398,0
64751.95650367465,13.84,-1.629194,0.139247,-0.262157,0.82727,-2.119804,-1.608595,-0.025899,-0.539198,0.591617,1.470487,0
9859.055814936746,4.4,-2.18697,-0.707622,0.600747,-0.248227,-1.226816,-1.8431,0.573941,-1.259238,0.49954,-0.094487,0
136389.80418964167,32.27,0.613327,2.954363,-1.917205,0.162694,-0.148721,0.222522,2.666316,0.004607,0.659859,1.480735,0
18131.93483066062,18.86,-5.365755,-0.804402,0.0029,-2.258566,2.80043,1.380677,-0.154589,-0.46422,-0.71052,-0.451994,0
158671.71417751553,418.37,-1.08018,0.044594,-2.786571,0.454059,0.560629,0.100287,1.448988,2.080681,-0.699995,-2.533602,0
74296.6766979532,185.23,-0.36025,-0.301002,1.149011,-0.29643,-1.326753,1.160024,-1.787663,1.503474,-0.502307,0.167408,0
120026.08982936772,6.38,0.546752,2.086947,-0.769135,-0.620303,-0.331308,-0.995083,2.172434,0.557177,-0.831248,-0.454271,0
47867.764203529136,1.53,-0.627783,1.262354,-1.616713,-0.539286,-0.884903,-0.001255,-1.180176,-0.096461,0.328598,0.834896,0
83207.06234136866,16.36,-0.034974,1.311953,-2.845063,0.974908,1.027616,1.453622,0.168098,0.222166,0.356581,-1.758874,0
97635.80036603799,67.7,-0.125711,1.299789,0.101157,2.725982,-1.156095,0.082547,1.225424,2.067591,-0.429703,2.132436,0
151580.2534525051,261.26,3.112126,-1.318904,0.89327,0.072998,0.9613,-2.367945,0.919904,0.534762,-1.043261,0.268271,0
98647.61762986149,386.07,-0.5219,-0.139792,-0.077191,-1.842477,0.462981,2.91722,2.442961,-0.373054,-0.256537,-1.762071,0
159122.5081025507,15.17,-1.63727,-1.748175,-0.589071,-1.515548,0.234137,-0.254268,0.229672,-0.320293,0.220594,1.426034,0
149830.0966506419,47.08,-1.208645,1.181471,0.804122,-0.114307,-0.808927,1.084813,0.827936,-0.431173,-1.386207,-1.512532,0
160185.76725731822,228.73,5.485088,0.451705,-1.583365,0.816915,0.559306,0.320868,0.995817,-1.343045,0.732138,1.465083,0
124422.31351516164,222.96,-0.635605,1.446627,0.833423,-2.26129,0.19991,-0.820849,0.234741,0.005454,-1.076961,1.928152,0
95730.03455094103,0.82,-1.324273,0.698505,1.182804,0.05216,0.80853,0.359882,-0.446427,1.637922,0.923823,-0.178402,0
87429.52645659618,552.27,-1.488637,-0.825438,-0.582481,0.767725,-2.558151,0.262815,0.298235,0.157049,1.787178,-1.043714,0
131378.08143550492,48.87,-0.999919,1.293941,0.153959,0.540525,2.015373,-0.014177,-1.701761,0.039991,2.300634,0.018775,0
57448.42395529744,104.63,0.090971,-1.271467,1.264386,-0.680751,-0.682832,1.807712,0.669784,-1.608089,0.034777,-0.116535,0
41731.30851716162,15.01,-2.553238,2.453636,-1.229694,0.041255,1.09007,-0.764032,-0.934915,-0.174541,-0.078555,-0.360535,0
11590.815292720268,36.21,0.353037,0.031705,1.548835,-1.2325,1.398176,-0.712019,-0.924402,0.719404,-0.083498,0.165367,0
145503.35326824558,82.58,-4.342079,-2.439802,-1.405157,-0.205076,0.553823,2.07797,0.457748,0.55769,0.396137,0.508432,0
155935.2861119246,274.06,0.042421,0.589725,-0.196328,1.365641,1.089076,-3.349065,-0.924333,0.50211,1.88835,0.356267,0
