transaction_id,user_id,merchant_category,amount,timestamp,days_employed,is_disputed,feature_0,feature_1,feature_2,feature_3,feature_4,label
5531,33,restaurant,31.29,1701196886,-365243,0,-0.1154,2.3297,0.6612,-0.2189,-1.5364,0
5532,19,grocery,14.32,1701381194,-3483,0,-0.7268,1.2506,1.4165,1.1525,-0.7997,0
5533,49,clothing,17.83,1702324962,-1970,0,0.0944,0.4876,1.3746,0.2446,-0.4563,0
5534,101,restaurant,93.34,1701245315,-365243,0,-1.0285,0.6061,-1.9792,0.0514,1.2205,0
5535,137,restaurant,34.56,1701834746,-365243,0,0.5124,0.5242,-1.0953,-1.3333,-0.2847,0
5536,159,grocery,51.03,1700058204,-5566,0,-0.8669,-0.2266,0.6853,0.4542,-0.3326,0
5537,51,online_retail,53.1,1700753957,-365243,0,-0.2316,-0.4575,0.4755,2.5562,-0.6528,0
5538,14,pharmacy,11.62,1700680935,-5502,0,-0.7703,0.1501,-1.0256,0.542,2.2912,0
5539,83,clothing,171.2,1702570631,-6518,0,2.0517,-0.4212,-0.9389,1.0172,0.7858,0
5540,130,online_retail,313.18,1701728336,-6096,0,0.476,-0.1539,0.5358,-0.2319,0.6637,0
5541,36,online_retail,30.59,1701482144,-3638,0,0.3406,-0.0889,0.8,-1.2005,0.8326,0
5542,125,restaurant,34.87,1702120846,-365243,0,0.9101,-0.8317,-0.8989,-1.7316,0.8752,0
5543,39,fuel,118.14,1701332460,-4485,0,0.0564,-1.0143,1.0255,-0.4089,-0.7127,0
5544,71,online_retail,8.4,1700966942,-5769,0,1.2154,-0.8698,-0.094,-0.3001,-0.2376,0
5545,39,grocery,237.86,1701603860,-674,0,-0.6868,0.9485,-0.1607,-0.3958,-0.0623,0
5546,55,pharmacy,12.85,1700588162,-5986,0,-0.6744,0.6158,-0.2621,1.0894,2.0909,0
5547,150,clothing,131.7,1700699560,-6948,0,-0.8553,-2.1069,-0.1623,-0.8104,-0.8923,0
5548,103,travel,34.46,1700022970,-5599,0,-0.6285,0.327,-2.0361,1.0404,1.3333,0
5549,138,electronics,39.05,1701742007,-6548,0,-0.9088,-0.8189,0.0063,-0.252,-0.0387,0
5550,109,fuel,15.18,1700415474,-365243,0,-0.0137,-0.716,-0.1104,-0.8139,0.5283,0
5551,191,grocery,103.94,1700061915,-2780,0,-0.5419,-1.3678,-1.4906,0.0226,-0.0697,0
5552,135,electronics,158.47,1701188092,-365243,0,-0.7449,0.8613,1.5497,1.2322,1.4466,0
5553,92,pharmacy,300.06,1701648928,-2553,0,0.9459,0.6881,0.76,0.6727,0.1135,0
5554,93,pharmacy,40.28,1702082003,-4179,0,0.3192,0.2291,1.9097,0.0745,0.122,0
5555,55,travel,97.07,1700066535,-6463,0,1.1141,0.3799,0.6308,0.133,0.079,0
5556,59,online_retail,53.61,1700889147,-3139,0,0.9472,-1.698,0.2249,-1.752,-1.6867,0
5557,137,restaurant,81.61,1701960499,-365243,0,-2.2324,0.5335,-1.2387,-0.6601,0.8434,0
5558,38,restaurant,17.78,1701529269,-2501,0,-0.359,-0.5519,1.1619,0.428,-0.4137,0
5559,27,clothing,87.17,1702282728,-2794,0,0.3285,-1.1687,-0.6313,1.4823,-1.3384,0
5560,48,grocery,189.1,1701179568,-365243,0,-0.6935,-0.3926,-0.6314,0.3533,0.1413,0
5561,163,grocery,199.26,1701484922,-6403,0,0.5336,0.6542,0.5334,1.3688,0.9691,0
5562,124,online_retail,66.05,1700174953,-365243,0,-0.2276,1.4398,-0.6034,-0.4431,0.0811,0
5563,12,pharmacy,26.89,1701635263,-2346,0,0.8241,0.2929,-0.1522,-0.1426,1.1467,0
5564,35,clothing,181.2,1702541781,-5400,0,-0.0648,0.716,-2.2403,-1.8509,1.2872,0
5565,100,online_retail,746.73,1701686150,-300,0,-2.3934,-1.8304,0.0006,0.879,-2.1884,0
5566,25,electronics,47.35,1700752345,-4225,0,-0.0369,0.7706,-0.5408,-0.2841,0.7945,0
5567,85,restaurant,258.19,1701717015,-365243,0,0.1899,-0.1048,-0.8128,-0.7075,0.2917,0
5568,3,restaurant,410.2,1702093095,-1907,0,-0.3162,-0.9541,-1.176,-2.2351,-0.7032,0
5569,81,pharmacy,50.35,1700924399,-2486,0,-0.0141,1.2303,0.8579,-0.3735,-0.4962,0
5570,191,grocery,125.98,1700879947,-365243,0,-0.6203,-1.6239,-1.3098,-0.4381,-0.1988,0
5571,165,pharmacy,87.01,1701100718,-207,0,-0.4047,-1.1599,-0.5053,-0.972,1.2254,0
5572,126,online_retail,128.08,1700930056,-6121,0,0.7567,-0.1864,1.164,0.3997,0.1709,0
5573,87,grocery,16.74,1701141506,-294,0,0.0687,-1.5544,0.4448,0.9187,0.5575,0
5574,126,clothing,93.84,1702014901,-6060,1,-0.4547,0.7815,0.6622,0.4111,1.4163,1
5575,119,online_retail,15.52,1700097812,-1874,1,1.1762,-0.1257,-1.2209,0.9384,0.2197,1
5576,21,travel,94.99,1702261854,-6103,0,0.3966,1.1631,-1.3625,0.4264,-0.5315,0
5577,129,electronics,261.31,1701703854,-365243,0,0.7019,-0.5319,0.9269,1.1918,-0.6843,0
5578,30,fuel,82.16,1701322967,-365243,0,-1.1942,0.3706,1.2526,1.5003,1.7191,0
5579,118,travel,7.29,1701328323,-6323,0,-0.9504,-0.3313,-0.7202,-0.1527,0.2027,0
5580,10,online_retail,266.47,1701150675,-365243,0,0.8912,0.5911,1.2362,-0.3619,1.4416,0
5581,45,travel,14.27,1700700924,-5312,0,-0.0369,0.3731,1.5508,-1.8752,0.0666,0
5582,95,grocery,214.51,1702022601,-365243,0,-1.7471,-1.4294,0.058,-0.9563,0.4387,0
5583,189,grocery,125.26,1700199530,-1773,0,0.0751,-0.7215,-1.5581,1.1493,0.1689,0
5584,196,grocery,101.16,1702365145,-2864,0,-0.8495,-0.7739,-1.0797,0.0927,0.7824,0
5585,191,travel,88.39,1701013340,-365243,0,0.4272,1.2202,0.2945,1.5008,-0.0524,0
5586,9,pharmacy,14.06,1700836746,-4722,0,-1.8733,-1.2951,-0.3548,-0.3242,-0.7081,0
5587,167,electronics,69.48,1700176796,-4374,0,0.5253,1.1033,-2.2618,0.7383,-0.5233,0
5588,127,pharmacy,21.9,1700279374,-3427,0,-1.7092,-1.3205,-0.5229,-0.6005,-0.9538,0
5589,151,grocery,84.81,1702431791,-529,0,-1.3213,1.8852,0.0602,0.5836,0.9788,0
5590,98,online_retail,59.3,1702460686,-2134,0,-0.5402,-0.2409,0.157,-1.1005,-1.0702,0
5591,171,online_retail,113.84,1702051283,-1925,0,2.1008,2.543,-1.5614,0.5424,0.5247,0
5592,111,restaurant,404.54,1701664801,-6461,0,0.2503,-0.8826,-1.0013,1.2751,1.7898,0
5593,59,pharmacy,44.79,1702362619,-5977,0,-0.0548,-1.3938,-0.2178,-0.4954,-0.8034,0
5594,189,electronics,231.22,1701917953,-365243,1,0.0418,1.4677,1.4793,0.1789,0.7428,1
5595,86,online_retail,199.81,1700968015,-4789,0,0.2306,-0.6494,1.2806,-1.358,0.4001,0
5596,144,restaurant,9.75,1701040402,-1361,0,0.3464,1.9689,-1.2129,-0.2247,-0.9136,0
5597,64,electronics,161.07,1700907233,-365243,0,1.3163,-0.7924,-0.4601,1.4759,-1.0323,0
5598,56,grocery,27.37,1700670797,-3217,0,-0.4207,1.0241,1.5581,-0.6391,1.1537,0
5599,182,pharmacy,77.71,1701982935,-2363,0,0.1321,-0.3111,0.9479,-0.4828,-1.3956,0
5600,105,fuel,476.79,1701130523,-4321,0,-2.0127,0.2931,0.2953,0.1956,-0.9024,0
5601,180,clothing,413.84,1701976927,-3495,0,0.8138,0.7163,1.0909,-0.1549,0.3534,0
5602,183,grocery,37.95,1701896905,-7222,0,-0.0171,-1.2016,0.2948,-0.2654,-0.714,0
5603,8,online_retail,14.13,1701691500,-6014,0,1.7715,-1.6921,-0.0439,-0.0986,0.2906,0
5604,21,travel,278.36,1702372783,-1968,0,-0.5888,-2.2867,-0.6187,-0.5837,1.3748,0
5605,140,fuel,223.99,1701586019,-365243,0,0.5037,0.4066,1.5626,0.9075,1.9793,0
5606,88,travel,95.72,1701321975,-5936,0,-0.2845,0.9476,-0.175,-1.0218,-0.6571,0
5607,175,electronics,7.13,1700645148,-365243,1,1.4069,0.843,1.2296,-1.758,0.0235,1
5608,17,travel,139.14,1702484892,-365243,0,-0.4061,2.4429,-0.145,-0.6236,-0.1317,0
5609,114,fuel,17.54,1700952602,-1021,0,0.6527,1.6476,-2.0249,-0.4315,-0.2053,0
5610,167,fuel,832.77,1701269214,-365243,1,-0.3653,2.1809,-1.1936,1.4907,-1.0742,1
5611,144,grocery,57.12,1701475562,-5659,0,-1.3939,0.6306,-0.199,-1.3846,0.8544,0
5612,142,restaurant,95.48,1701582598,-7000,0,1.2539,0.406,0.3278,0.2433,0.6791,0
5613,105,grocery,33.0,1702398901,-3144,0,0.9974,-1.1642,-0.4228,0.0835,-0.1035,0
5614,14,electronics,194.39,1702175084,-365243,1,0.9978,0.1498,-0.2442,0.2368,-0.263,1
5615,62,online_retail,140.5,1701172685,-1471,0,1.6055,-0.362,3.3035,-1.7341,-0.5388,0
5616,166,travel,67.73,1702291625,-365243,0,0.5177,0.434,-0.9868,2.5183,-0.637,0
5617,12,restaurant,187.86,1701612986,-5679,0,-0.8036,-0.0852,-1.1446,-0.8113,-0.6877,0
5618,80,pharmacy,124.84,1701816491,-1383,0,-1.4487,0.2456,-1.1284,0.2936,-1.038,0
5619,31,clothing,8.05,1701870305,-5397,0,1.0846,0.7197,0.6393,-0.0806,1.3785,0
5620,136,fuel,93.35,1702208665,-365243,0,0.3388,-0.4959,-1.1504,0.4892,-0.9262,0
5621,39,restaurant,94.83,1700036680,-1337,0,0.5036,-0.0729,0.0096,0.8382,1.0214,0
5622,147,online_retail,47.95,1702180604,-7273,0,-0.3296,0.1084,1.1486,1.5833,0.6293,0
5623,81,pharmacy,38.97,1702148196,-7115,0,2.1799,-1.145,-0.7302,-2.2137,-0.8402,0
5624,76,restaurant,6.5,1701014279,-3167,0,-1.1193,0.9162,0.1189,1.9164,0.4973,0
5625,190,grocery,59.09,1700699444,-365243,0,-1.6531,-1.3759,-0.2631,-0.3707,0.2724,0
5626,75,pharmacy,41.04,1702449798,-1706,0,-1.4024,-0.341,1.1154,0.1533,0.0768,0
5627,171,clothing,301.72,1700609026,-5998,0,0.9837,-0.6195,-1.3736,-1.1238,0.9998,0
5628,37,online_retail,112.14,1701206093,-6064,0,-0.476,-0.744,-0.3651,-0.6187,-0.2582,0
5629,187,fuel,61.63,1701780624,-3200,0,0.2877,-1.0242,-2.1483,-0.6407,-0.3601,0
5630,70,online_retail,140.49,1701512945,-6344,0,1.003,0.3945,-0.7354,0.3189,1.6248,0
5631,47,electronics,150.86,1702491563,-6476,0,1.2446,-0.4514,0.199,0.8369,1.5845,0
5632,17,electronics,65.48,1701153109,-2595,0,-0.0928,0.102,-0.2499,-0.8278,-0.3988,0
5633,143,restaurant,7.88,1700922809,-3938,0,0.6636,2.0779,-1.061,1.1701,1.7303,0
5634,182,pharmacy,151.66,1701043611,-1680,0,-0.1831,0.1365,0.0279,1.7147,-1.0649,0
5635,38,restaurant,9.46,1700189932,-1316,0,-0.1118,0.5403,-0.6794,-1.6605,-0.899,0
5636,195,travel,188.06,1701253261,-6210,0,-1.2991,0.3699,1.2059,0.2877,-1.1418,0
5637,186,clothing,40.67,1700048648,-4827,0,0.527,-0.2612,1.634,-0.3313,-0.7419,0
5638,88,fuel,101.68,1702291314,-568,0,0.6211,-0.4676,0.0677,-1.5528,-0.4778,0
5639,61,restaurant,134.86,1701614977,-365243,0,0.164,0.3619,-0.4526,1.2974,-1.0026,0
5640,140,travel,3.58,1700889936,-365243,0,0.6983,1.2689,-0.164,2.6854,-1.066,0
5641,108,pharmacy,48.55,1702086689,-1749,0,-0.3255,0.0647,0.2156,0.4565,-0.4148,0
5642,80,clothing,92.67,1700295206,-365243,0,0.5505,0.7017,-0.9311,0.6561,0.4691,0
5643,133,fuel,188.48,1702430929,-6762,0,0.9255,-0.2322,-2.3351,-2.3809,0.0538,0
5644,76,electronics,126.5,1702070796,-4692,0,-0.6552,0.4753,-0.0866,-0.2588,0.7013,0
5645,187,travel,226.47,1701614468,-648,0,0.0872,-0.1742,-1.0714,-0.8687,0.2222,0
5646,89,pharmacy,8.63,1700032121,-2194,0,0.4202,1.7289,0.7078,-0.6429,0.926,0
5647,13,clothing,7.45,1701921948,-2809,0,1.4636,0.6909,-0.9573,1.9314,2.2878,0
5648,94,travel,125.01,1701024583,-365243,0,-2.2467,-0.1051,-0.6981,1.6069,0.2618,0
5649,53,restaurant,50.84,1701748121,-125,0,-0.4741,-0.5645,-0.9638,2.9814,0.0341,0
5650,131,grocery,65.71,1701048120,-1538,0,-0.3518,-1.8357,0.4654,-1.1459,0.6576,0
5651,38,electronics,92.71,1701217280,-5452,0,-0.5538,1.5331,-0.7693,-0.1339,0.9955,0
5652,71,restaurant,426.45,1701181296,-4576,0,0.909,0.4633,0.4745,-0.3124,-0.9946,0
5653,24,restaurant,6.95,1701391933,-5098,0,-0.074,-0.2979,0.4419,0.5782,-0.1703,0
5654,76,pharmacy,11.53,1702578669,-4808,0,0.7594,0.1104,0.3561,-0.0283,0.568,0
5655,159,pharmacy,176.79,1702483909,-1971,0,-0.1185,-0.5397,0.5889,-0.1985,0.2561,0
5656,186,clothing,2.07,1702523517,-2763,0,0.3597,-1.4795,-0.4297,-1.2103,0.2167,0
5657,190,pharmacy,59.87,1702098468,-5518,0,-1.2418,-1.3254,0.5259,1.0178,-0.8909,0
5658,165,travel,148.77,1700988494,-1818,0,-0.097,-0.8518,-0.6839,-1.6378,0.3114,0
5659,119,electronics,58.22,1700060046,-365243,1,-0.7076,-0.192,1.2772,0.9262,-1.1465,1
5660,52,restaurant,58.48,1701932512,-365243,1,-0.1865,-0.0109,0.4438,1.7971,-0.5982,1
5661,194,clothing,37.14,1702212746,-4152,0,-0.082,-0.0293,0.5226,-0.423,-0.4664,0
5662,155,online_retail,16.25,1701636906,-365243,0,2.0125,-0.3068,-2.3294,-0.7703,0.1006,0
5663,130,online_retail,113.49,1701023429,-365243,0,0.3157,1.6684,-0.8142,-0.5519,1.2143,0
5664,149,electronics,22.33,1700508566,-231,0,2.1975,-0.3859,-1.0888,0.4616,-1.7089,0
5665,95,pharmacy,25.73,1701833601,-395,0,-0.0215,-0.0074,0.871,-1.0776,-0.3739,0
5666,165,pharmacy,85.55,1701163006,-3574,0,1.283,-0.4654,-0.3596,-0.6904,-1.1047,0
5667,199,travel,1060.36,1702503240,-982,1,0.2172,-0.6725,-0.9842,-1.0342,-1.1518,1
5668,71,pharmacy,245.2,1700574382,-7107,0,2.2662,-0.0831,0.7361,-0.9409,0.2639,0
5669,61,online_retail,199.88,1701777821,-933,0,0.1059,-2.2468,-0.7723,-1.3591,-1.3915,0
5670,184,restaurant,75.7,1700653114,-5626,0,-0.1593,-0.5246,0.6238,-1.2021,0.2793,0
5671,5,online_retail,35.35,1700753523,-1410,0,0.8062,-1.4832,-0.2955,1.183,0.1655,0
5672,31,fuel,122.34,1702140829,-2956,0,-1.2848,-1.3076,-0.0581,0.6205,0.6111,0
5673,98,restaurant,49.36,1702361402,-4629,0,0.394,-0.321,-0.5247,-1.9007,0.0186,0
5674,137,restaurant,150.47,1702504037,-5061,0,-0.1718,-0.1006,1.3211,-0.3371,-0.2344,0
5675,130,pharmacy,1.63,1701073799,-365243,0,-1.2317,0.4746,-0.4692,2.5849,0.7533,0
5676,186,electronics,168.98,1702551034,-6270,1,1.7123,-0.7368,-0.5811,0.7164,-0.0363,1
5677,75,pharmacy,41.15,1702558387,-4651,0,0.9286,0.4057,-0.2136,0.1284,-0.6269,0
5678,176,electronics,28.64,1702517850,-365243,0,-1.6311,0.399,1.1123,-0.3598,-0.4608,0
5679,58,electronics,338.77,1701203888,-6633,1,-0.2773,0.7224,1.3602,1.1025,-0.4903,1
5680,30,online_retail,107.4,1700272159,-6756,0,-1.363,0.1487,1.2907,1.37,-1.9231,0
5681,92,electronics,3.78,1702148652,-2939,0,0.5197,0.0532,-1.9038,0.7532,1.5441,0
5682,68,clothing,295.07,1700850357,-365243,0,0.6379,1.6785,0.4408,-0.2152,0.4095,0
5683,189,grocery,44.92,1701401699,-5590,0,-0.9346,-0.7148,0.2538,-0.2131,1.8573,0
5684,51,pharmacy,249.38,1700224045,-3421,0,-0.2102,0.0003,0.236,0.8485,-1.5863,0
5685,88,clothing,87.64,1700993694,-6652,0,1.4954,0.8554,0.5182,3.0796,-0.3411,0
5686,126,restaurant,105.73,1701767588,-2505,0,-0.587,-1.1662,2.0694,-0.4086,2.3477,0
5687,168,clothing,323.18,1700182159,-3034,0,0.6143,0.3403,0.3224,-1.0779,0.5672,0
5688,30,travel,172.71,1700210861,-3980,0,0.3982,1.4184,0.6692,0.078,-0.6152,0
5689,83,fuel,15.09,1701846573,-365243,0,0.5355,-0.0605,0.3986,-0.3398,-0.0202,0
5690,126,electronics,0.52,1700289741,-4481,0,-1.2443,-0.8027,-1.6924,-0.368,-1.1511,0
5691,149,pharmacy,36.9,1700224376,-712,0,-0.1722,0.1347,0.371,-1.9314,-0.7902,0
5692,131,travel,67.05,1701638487,-2977,0,0.4393,0.368,0.3987,1.0817,-1.0478,0
5693,12,pharmacy,131.73,1702499800,-1472,0,-0.9556,-0.5382,-0.4131,1.0417,-0.3143,0
5694,44,online_retail,108.19,1702031794,-3700,0,0.4604,-0.912,0.9532,-0.9839,-0.6246,0
5695,126,fuel,37.52,1700878269,-3187,0,-0.4903,1.4307,1.0391,0.0517,-1.3563,0
5696,169,travel,78.09,1700049314,-6596,0,0.3569,0.735,1.1805,0.9288,-1.1481,0
5697,113,pharmacy,105.25,1701018448,-4750,0,-0.5856,0.7995,0.5985,0.1337,0.1792,0
5698,176,restaurant,72.1,1701614829,-1143,0,-0.4511,-2.1022,0.2012,1.4981,0.6691,0
5699,19,electronics,399.4,1700883881,-365243,1,0.5743,-0.2084,1.6131,0.5097,2.7012,1
5700,80,travel,66.4,1701788204,-3982,0,0.3865,-0.1829,1.1319,0.4936,-1.3464,0
5701,181,restaurant,75.44,1701485507,-365243,0,-0.1776,0.3029,0.4016,-0.7699,0.6823,0
5702,163,electronics,282.64,1702387613,-1609,0,-2.0138,0.2458,0.6654,2.3141,0.4354,0
5703,128,grocery,49.29,1701429911,-4634,0,-1.1352,0.3144,-1.2655,0.7583,0.6966,0
5704,142,restaurant,140.94,1700328897,-5553,0,-0.7628,-1.4715,3.0803,-0.3379,0.1583,0
5705,16,clothing,40.75,1702394538,-365243,0,0.325,-0.1465,0.2886,0.6769,1.5467,0
5706,151,pharmacy,40.32,1700368406,-1898,0,-0.9645,-0.6785,0.2449,1.5261,-1.7793,0
5707,57,online_retail,261.28,1702458020,-2193,0,0.3667,1.0027,1.7426,1.2423,-0.4471,0
5708,71,electronics,119.96,1701586444,-4073,0,1.0923,-1.648,1.3719,1.1364,-0.3398,0
5709,108,travel,264.45,1702080224,-1092,0,0.3574,-0.2388,-0.3334,0.8345,0.7566,0
5710,22,fuel,521.79,1700882399,-365243,0,-0.0063,0.3869,2.2903,0.733,-0.6541,0
5711,173,travel,0.02,1702114985,-4093,0,0.2052,-2.8275,0.6364,-0.4265,-1.663,0
5712,71,clothing,408.34,1701122731,-365243,0,0.842,0.4896,0.4117,1.3821,0.3088,0
5713,7,pharmacy,10.63,1700745868,-2179,0,0.6323,-0.3396,1.1289,-0.455,0.2121,0
5714,58,clothing,7.3,1702503895,-733,0,0.1231,0.4352,-0.0475,1.1598,-0.0086,0
5715,110,travel,146.02,1700114527,-365243,0,-0.504,-0.2546,0.1322,0.2768,-0.9201,0
5716,186,online_retail,161.63,1702326634,-5909,1,0.5008,0.2332,-0.4709,1.795,-1.1361,1
5717,12,pharmacy,249.87,1700565345,-5772,0,0.1655,0.7207,2.6425,-0.2459,-0.373,0
5718,166,fuel,78.64,1702295663,-365243,0,1.5567,-0.0881,0.2572,0.4418,-0.5883,0
5719,155,electronics,48.79,1700726272,-2688,0,-0.3065,-2.121,0.3437,-2.0296,1.2593,0
5720,188,pharmacy,7.63,1701595633,-4097,0,0.7492,-0.2197,1.2247,1.209,-0.2985,0
5721,15,restaurant,62.48,1701508905,-3757,0,-0.991,0.3863,1.516,0.4567,-0.0383,0
5722,118,pharmacy,32.56,1702306142,-6062,0,-0.1003,-0.1075,-2.0232,1.3495,2.7948,0
5723,1,clothing,7.97,1700946363,-365243,0,-1.1276,-0.383,-0.6206,-1.3788,0.1672,0
5724,144,clothing,110.98,1700139648,-6535,0,0.4485,0.5373,-0.2094,2.8135,0.061,0
5725,29,clothing,378.7,1700439090,-365243,0,0.1038,-1.0542,-0.2242,-0.3811,-0.951,0
5726,102,fuel,47.63,1701518991,-4495,0,0.8812,-0.6807,-0.3391,0.9218,-0.1641,0
5727,12,pharmacy,35.28,1700386720,-365243,0,0.8864,-0.7233,-1.6185,0.2377,1.2638,0
5728,95,online_retail,9.43,1701017942,-1280,0,1.1968,0.4005,0.2697,0.2969,-2.3542,0
5729,93,online_retail,25.25,1700855860,-6539,0,0.2586,-0.4304,1.5513,-0.0733,0.2751,0
5730,81,pharmacy,33.54,1700748008,-5048,0,-1.1466,1.0284,0.1821,0.1697,2.8498,0
5731,12,online_retail,42.19,1700004321,-2222,0,0.418,2.2363,-2.2514,0.5469,0.6229,0
5732,170,grocery,100.5,1700792208,-365243,0,-1.1027,0.3268,-0.8172,-0.1875,-0.4251,0
5733,93,fuel,12.2,1702375415,-855,0,-0.5434,-0.6902,-1.919,-0.0792,0.4899,0
5734,148,electronics,6.02,1702227230,-365243,0,0.5443,-2.4536,-1.2366,0.9152,-1.3084,0
5735,111,electronics,266.76,1700315111,-365243,0,1.0627,1.2427,1.3076,-2.1607,0.9527,0
5736,54,electronics,160.54,1702064797,-4841,0,0.2724,-0.6145,0.348,-0.1054,-2.2351,0
5737,80,electronics,32.6,1701235078,-2769,0,-1.6921,-1.0232,0.9409,0.7683,0.0941,0
5738,167,electronics,265.08,1700112620,-6194,1,-0.4555,-1.9915,0.4515,2.7397,-1.8634,1
5739,115,online_retail,89.77,1700999601,-7229,0,-1.1108,0.4569,1.0332,-0.4042,1.3505,0
5740,142,travel,135.87,1701106571,-4339,0,-0.1025,-0.3522,-1.2441,0.6871,-1.3047,0
5741,179,clothing,196.11,1700130112,-3341,0,-1.8234,-0.0625,-0.9869,-0.7259,1.0006,0
5742,107,fuel,44.28,1701791770,-5260,0,0.4762,1.0393,0.1454,-2.6581,-0.2532,0
5743,52,travel,108.13,1702135402,-3229,0,0.8484,1.1906,0.7152,0.5494,0.7964,0
5744,127,fuel,161.97,1700782129,-6741,0,1.9257,0.0111,-0.0421,0.6592,-0.9656,0
5745,179,grocery,120.16,1700933580,-1620,0,1.052,-0.7238,0.1495,-2.4604,-0.511,0
5746,157,pharmacy,255.28,1701063952,-276,0,-0.6467,-0.4655,0.52,-0.1863,-1.4318,0
5747,160,restaurant,68.26,1701759775,-7199,0,0.0656,-0.5138,0.7475,0.0656,0.8049,0
5748,56,clothing,162.27,1701578256,-4104,0,-0.7645,1.0832,0.4691,0.8469,-0.4819,0
5749,51,grocery,240.51,1701565474,-3864,0,-0.1494,-0.1224,-0.4568,-0.6754,-1.2187,0
5750,136,travel,81.43,1701731042,-715,0,-0.7829,-0.1823,-1.6348,1.1386,1.4126,0
5751,181,restaurant,1.74,1700024809,-6055,0,-0.6917,0.9063,-0.5962,-1.1153,0.8139,0
5752,110,pharmacy,170.38,1700623761,-2081,0,1.3776,-0.1771,0.7372,-2.9751,-0.8611,0
5753,0,grocery,187.1,1702564527,-810,0,0.5758,1.158,0.0933,-0.434,0.5099,0
5754,43,pharmacy,51.06,1700598998,-3727,0,0.1716,-0.5896,-1.7067,-0.4643,0.3735,0
5755,74,pharmacy,26.02,1701708928,-5569,0,-0.1555,1.5185,0.8386,-1.2303,-0.7252,0
5756,97,online_retail,382.35,1700285498,-5024,0,-1.9744,-0.6759,-1.8784,0.8482,-0.1542,0
5757,8,fuel,80.21,1700658672,-365243,0,1.7831,-1.4966,-1.1176,-0.1241,-0.7974,0
5758,31,restaurant,253.74,1701577182,-862,1,-0.419,-0.7064,0.8559,-0.1524,-0.389,1
5759,14,fuel,292.01,1702459288,-37,0,-1.5418,-0.7189,-1.525,0.2569,1.2258,0
5760,139,pharmacy,52.44,1702255416,-3812,0,-0.4648,-2.6493,-0.8775,-0.6817,0.6234,0
5761,184,online_retail,188.48,1701942849,-2082,0,-0.6005,1.6012,-2.4229,-1.5582,0.8925,0
5762,135,grocery,120.61,1701149302,-455,0,0.2351,0.8587,0.0178,0.9469,0.8403,0
5763,71,pharmacy,343.32,1702186351,-4540,0,-0.4653,-0.1158,-1.7385,0.6423,-0.7667,0
5764,154,travel,55.98,1702478491,-3309,0,0.6773,0.2856,-0.1409,1.0323,-0.2261,0
5765,189,pharmacy,238.19,1701030412,-4308,0,1.0838,-0.5852,1.2024,0.8617,-0.8874,0
5766,11,fuel,84.14,1700168561,-3212,0,0.1882,-2.7592,-0.2616,-1.3317,0.1324,0
5767,64,restaurant,64.6,1701418227,-6846,0,1.5731,3.205,0.7726,0.3731,-0.4411,0
5768,106,grocery,36.48,1702006389,-2656,0,-1.4887,-0.8044,-0.6501,0.9979,-2.7427,0
5769,41,fuel,80.45,1701943181,-5826,0,0.0378,0.4473,1.5065,-0.9895,-0.2825,0
5770,189,pharmacy,84.99,1700552561,-982,0,0.5104,-0.7758,-0.0644,-0.4888,-0.8036,0
5771,114,travel,228.66,1700553761,-6505,0,1.3667,1.2134,0.6797,-0.2947,0.4063,0
5772,138,clothing,121.76,1700585698,-6448,0,0.5115,1.7777,-2.3312,-1.1712,-0.1675,0
5773,102,online_retail,175.14,1700406895,-4392,0,0.1947,-1.2141,0.1708,-1.2413,-2.858,0
5774,170,travel,146.59,1700355125,-152,0,-0.8495,0.6775,0.0088,-1.8885,0.2761,0
5775,94,pharmacy,32.39,1702142462,-6066,0,1.5921,0.5952,1.1317,0.2377,0.5904,0
5776,16,travel,23.04,1700191755,-3295,0,-0.7375,-0.2837,-1.1208,-0.038,-0.8532,0
5777,159,online_retail,29.91,1701423485,-365243,0,-1.7091,-0.3979,-0.8593,-0.6227,1.0174,0
5778,84,clothing,15.85,1701336712,-600,0,0.1317,-0.1832,0.8366,-0.2164,0.8026,0
5779,167,travel,48.77,1701078009,-1323,0,0.1354,-0.1286,-0.2825,0.0134,1.0318,0
5780,150,clothing,106.1,1700469790,-5649,0,-0.4302,-0.0487,0.156,0.4079,-0.9928,0
5781,55,pharmacy,77.0,1701860941,-1512,0,0.1958,-0.2943,-0.4977,1.2676,-1.5442,0
5782,133,clothing,113.7,1700962524,-2259,0,0.5155,-0.8893,-1.0394,-0.212,1.6229,0
5783,85,fuel,44.02,1701762671,-365243,0,0.0603,0.8784,-1.2149,0.0351,-0.024,0
5784,177,fuel,22.98,1702428581,-7014,0,-2.1873,0.7455,-0.8787,1.1151,-0.9842,0
5785,101,clothing,22.66,1700896553,-2743,0,1.1294,0.4972,2.0623,0.767,-0.0717,0
5786,164,grocery,91.84,1702482043,-4463,0,1.327,-0.2664,-1.4878,-0.7608,-0.342,0
5787,191,restaurant,17.95,1700428487,-4577,0,0.7766,-0.0683,0.4083,0.1513,0.4278,0
5788,53,grocery,50.61,1701253039,-572,0,-0.4707,-0.8393,-0.1066,0.6635,-0.1634,0
5789,199,clothing,23.93,1701946690,-1203,0,-0.454,-0.0299,-0.4858,0.6345,-0.1697,0
5790,176,restaurant,108.7,1700023439,-1508,0,0.8724,0.2463,-0.6494,-0.8254,-1.597,0
